,Day_Date,Day_Name,Hour,Temp_Avg,Conditions,Conditions2,day,month,hour,timestamp
1080,15-Jul,Saturday,12:00 AM,69.8,Overcast,4,7,15,0,7/15/2017 0:00
1081,15-Jul,Saturday,1:00 AM,69.8,Overcast,4,7,15,1,7/15/2017 1:00
1082,15-Jul,Saturday,2:00 AM,69.8,Mostly Cloudy,4,7,15,2,7/15/2017 2:00
1083,15-Jul,Saturday,3:00 AM,69.8,Overcast,4,7,15,3,7/15/2017 3:00
1084,15-Jul,Saturday,4:00 AM,69.8,Overcast,4,7,15,4,7/15/2017 4:00
1085,15-Jul,Saturday,5:00 AM,69.8,Overcast,4,7,15,5,7/15/2017 5:00
1086,15-Jul,Saturday,6:00 AM,69.8,Overcast,4,7,15,6,7/15/2017 6:00
1087,15-Jul,Saturday,7:00 AM,69.8,Overcast,4,7,15,7,7/15/2017 7:00
1088,15-Jul,Saturday,8:00 AM,71.6,Overcast,4,7,15,8,7/15/2017 8:00
1089,15-Jul,Saturday,9:00 AM,71.6,Overcast,4,7,15,9,7/15/2017 9:00
1090,15-Jul,Saturday,10:00 AM,75.2,Overcast,4,7,15,10,7/15/2017 10:00
1091,15-Jul,Saturday,11:00 AM,80.6,Partly Cloudy,5,7,15,11,7/15/2017 11:00
1092,15-Jul,Saturday,12:00 PM,82.4,Mostly Cloudy,4,7,15,12,7/15/2017 12:00
1093,15-Jul,Saturday,1:00 PM,84.2,Mostly Cloudy,4,7,15,13,7/15/2017 13:00
1094,15-Jul,Saturday,2:00 PM,82.4,Scattered Clouds,0,7,15,14,7/15/2017 14:00
1095,15-Jul,Saturday,3:00 PM,84.2,Mostly Cloudy,4,7,15,15,7/15/2017 15:00
1096,15-Jul,Saturday,4:00 PM,86,Mostly Cloudy,4,7,15,16,7/15/2017 16:00
1097,15-Jul,Saturday,5:00 PM,84.2,Mostly Cloudy,4,7,15,17,7/15/2017 17:00
1098,15-Jul,Saturday,6:00 PM,84.2,Overcast,4,7,15,18,7/15/2017 18:00
1099,15-Jul,Saturday,7:00 PM,82.4,Clear,0,7,15,19,7/15/2017 19:00
1100,15-Jul,Saturday,8:00 PM,80.6,Overcast,4,7,15,20,7/15/2017 20:00
1101,15-Jul,Saturday,9:00 PM,78.8,Mostly Cloudy,4,7,15,21,7/15/2017 21:00
1102,15-Jul,Saturday,10:00 PM,78.8,Clear,0,7,15,22,7/15/2017 22:00
1103,15-Jul,Saturday,11:00 PM,75.2,Clear,0,7,15,23,7/15/2017 23:00
1104,16-Jul,Sunday,12:00 AM,75.2,Clear,0,7,16,0,7/16/2017 0:00
1105,16-Jul,Sunday,1:00 AM,73.4,Clear,0,7,16,1,7/16/2017 1:00
1106,16-Jul,Sunday,2:00 AM,73.4,Clear,0,7,16,2,7/16/2017 2:00
1107,16-Jul,Sunday,3:00 AM,71.6,Clear,0,7,16,3,7/16/2017 3:00
1108,16-Jul,Sunday,4:00 AM,71.6,Clear,0,7,16,4,7/16/2017 4:00
1109,16-Jul,Sunday,5:00 AM,71.6,Clear,0,7,16,5,7/16/2017 5:00
1110,16-Jul,Sunday,6:00 AM,71.6,Clear,0,7,16,6,7/16/2017 6:00
1111,16-Jul,Sunday,7:00 AM,71.6,Clear,0,7,16,7,7/16/2017 7:00
1112,16-Jul,Sunday,8:00 AM,71.6,Clear,0,7,16,8,7/16/2017 8:00
1113,16-Jul,Sunday,9:00 AM,75.2,Clear,0,7,16,9,7/16/2017 9:00
1114,16-Jul,Sunday,10:00 AM,80.6,Clear,0,7,16,10,7/16/2017 10:00
1115,16-Jul,Sunday,11:00 AM,82.4,Clear,0,7,16,11,7/16/2017 11:00
1116,16-Jul,Sunday,12:00 PM,84.2,Clear,0,7,16,12,7/16/2017 12:00
1117,16-Jul,Sunday,1:00 PM,82.4,Clear,0,7,16,13,7/16/2017 13:00
1118,16-Jul,Sunday,2:00 PM,84.2,Clear,0,7,16,14,7/16/2017 14:00
1119,16-Jul,Sunday,3:00 PM,84.2,Clear,0,7,16,15,7/16/2017 15:00
1120,16-Jul,Sunday,4:00 PM,84.2,Clear,0,7,16,16,7/16/2017 16:00
1121,16-Jul,Sunday,5:00 PM,86,Clear,0,7,16,17,7/16/2017 17:00
1122,16-Jul,Sunday,6:00 PM,86,Clear,0,7,16,18,7/16/2017 18:00
1123,16-Jul,Sunday,7:00 PM,80.6,Clear,0,7,16,19,7/16/2017 19:00
1124,16-Jul,Sunday,8:00 PM,78.8,Clear,0,7,16,20,7/16/2017 20:00
1125,16-Jul,Sunday,9:00 PM,78.8,Clear,0,7,16,21,7/16/2017 21:00
1126,16-Jul,Sunday,10:00 PM,77,Clear,0,7,16,22,7/16/2017 22:00
1127,16-Jul,Sunday,11:00 PM,75.2,Clear,0,7,16,23,7/16/2017 23:00
1128,17-Jul,Monday,12:00 AM,75.2,Clear,0,7,17,0,7/17/2017 0:00
1129,17-Jul,Monday,1:00 AM,75.2,Clear,0,7,17,1,7/17/2017 1:00
1130,17-Jul,Monday,2:00 AM,75.2,Clear,0,7,17,2,7/17/2017 2:00
1131,17-Jul,Monday,3:00 AM,73.4,Partly Cloudy,5,7,17,3,7/17/2017 3:00
1132,17-Jul,Monday,4:00 AM,73.4,Clear,0,7,17,4,7/17/2017 4:00
1133,17-Jul,Monday,5:00 AM,73.4,Clear,0,7,17,5,7/17/2017 5:00
1134,17-Jul,Monday,6:00 AM,73.4,Clear,0,7,17,6,7/17/2017 6:00
1135,17-Jul,Monday,7:00 AM,73.4,Clear,0,7,17,7,7/17/2017 7:00
1136,17-Jul,Monday,8:00 AM,75.2,Clear,0,7,17,8,7/17/2017 8:00
1137,17-Jul,Monday,9:00 AM,78.8,Clear,0,7,17,9,7/17/2017 9:00
1138,17-Jul,Monday,10:00 AM,82.4,Clear,0,7,17,10,7/17/2017 10:00
1139,17-Jul,Monday,11:00 AM,84.2,Clear,0,7,17,11,7/17/2017 11:00
1140,17-Jul,Monday,12:00 PM,84.2,Partly Cloudy,5,7,17,12,7/17/2017 12:00
1141,17-Jul,Monday,1:00 PM,84.2,Clear,0,7,17,13,7/17/2017 13:00
1142,17-Jul,Monday,2:00 PM,84.2,Clear,0,7,17,14,7/17/2017 14:00
1143,17-Jul,Monday,3:00 PM,82.4,Partly Cloudy,5,7,17,15,7/17/2017 15:00
1144,17-Jul,Monday,4:00 PM,82.4,Mostly Cloudy,4,7,17,16,7/17/2017 16:00
1145,17-Jul,Monday,5:00 PM,82.4,Partly Cloudy,5,7,17,17,7/17/2017 17:00
1146,17-Jul,Monday,6:00 PM,82.4,Clear,0,7,17,18,7/17/2017 18:00
1147,17-Jul,Monday,7:00 PM,80.6,Clear,0,7,17,19,7/17/2017 19:00
1148,17-Jul,Monday,8:00 PM,78.8,Clear,0,7,17,20,7/17/2017 20:00
1149,17-Jul,Monday,9:00 PM,78.8,Mostly Cloudy,4,7,17,21,7/17/2017 21:00
1150,17-Jul,Monday,10:00 PM,77,Mostly Cloudy,4,7,17,22,7/17/2017 22:00
1151,17-Jul,Monday,11:00 PM,77,Mostly Cloudy,4,7,17,23,7/17/2017 23:00
1152,18-Jul,Tuesday,12:00 AM,77,Mostly Cloudy,4,7,18,0,7/18/2017 0:00
1153,18-Jul,Tuesday,1:00 AM,77,Mostly Cloudy,4,7,18,1,7/18/2017 1:00
1154,18-Jul,Tuesday,2:00 AM,77,Partly Cloudy,5,7,18,2,7/18/2017 2:00
1155,18-Jul,Tuesday,3:00 AM,75.9,Partly Cloudy,5,7,18,3,7/18/2017 3:00
1156,18-Jul,Tuesday,4:00 AM,75.9,Partly Cloudy,5,7,18,4,7/18/2017 4:00
1157,18-Jul,Tuesday,5:00 AM,77,Partly Cloudy,5,7,18,5,7/18/2017 5:00
1158,18-Jul,Tuesday,6:00 AM,77,Partly Cloudy,5,7,18,6,7/18/2017 6:00
1159,18-Jul,Tuesday,7:00 AM,78.1,Partly Cloudy,5,7,18,7,7/18/2017 7:00
1160,18-Jul,Tuesday,8:00 AM,80.1,Partly Cloudy,5,7,18,8,7/18/2017 8:00
1161,18-Jul,Tuesday,9:00 AM,82,Partly Cloudy,5,7,18,9,7/18/2017 9:00
1162,18-Jul,Tuesday,10:00 AM,82.9,Scattered Clouds,0,7,18,10,7/18/2017 10:00
1163,18-Jul,Tuesday,11:00 AM,84.9,Scattered Clouds,0,7,18,11,7/18/2017 11:00
1164,18-Jul,Tuesday,12:00 PM,84.9,Scattered Clouds,0,7,18,12,7/18/2017 12:00
1165,18-Jul,Tuesday,1:00 PM,87.1,Partly Cloudy,5,7,18,13,7/18/2017 13:00
1166,18-Jul,Tuesday,2:00 PM,86,Partly Cloudy,5,7,18,14,7/18/2017 14:00
1167,18-Jul,Tuesday,3:00 PM,86,Scattered Clouds,0,7,18,15,7/18/2017 15:00
1168,18-Jul,Tuesday,4:00 PM,86,Scattered Clouds,0,7,18,16,7/18/2017 16:00
1169,18-Jul,Tuesday,5:00 PM,84,Scattered Clouds,0,7,18,17,7/18/2017 17:00
1170,18-Jul,Tuesday,6:00 PM,82.9,Scattered Clouds,0,7,18,18,7/18/2017 18:00
1171,18-Jul,Tuesday,7:00 PM,82,Scattered Clouds,0,7,18,19,7/18/2017 19:00
1172,18-Jul,Tuesday,8:00 PM,80.1,Scattered Clouds,0,7,18,20,7/18/2017 20:00
1173,18-Jul,Tuesday,9:00 PM,80.1,Partly Cloudy,5,7,18,21,7/18/2017 21:00
1174,18-Jul,Tuesday,10:00 PM,82,Partly Cloudy,5,7,18,22,7/18/2017 22:00
1175,18-Jul,Tuesday,11:00 PM,81,Partly Cloudy,5,7,18,23,7/18/2017 23:00
1176,19-Jul,Wednesday,12:00 AM,80.1,Partly Cloudy,5,7,19,0,7/19/2017 0:00
1177,19-Jul,Wednesday,1:00 AM,79,Partly Cloudy,5,7,19,1,7/19/2017 1:00
1178,19-Jul,Wednesday,2:00 AM,79,Partly Cloudy,5,7,19,2,7/19/2017 2:00
1179,19-Jul,Wednesday,3:00 AM,79,Partly Cloudy,5,7,19,3,7/19/2017 3:00
1180,19-Jul,Wednesday,4:00 AM,78.1,Partly Cloudy,5,7,19,4,7/19/2017 4:00
1181,19-Jul,Wednesday,5:00 AM,78.1,Partly Cloudy,5,7,19,5,7/19/2017 5:00
1182,19-Jul,Wednesday,6:00 AM,79,Partly Cloudy,5,7,19,6,7/19/2017 6:00
1183,19-Jul,Wednesday,7:00 AM,81,Partly Cloudy,5,7,19,7,7/19/2017 7:00
1184,19-Jul,Wednesday,8:00 AM,84,Partly Cloudy,5,7,19,8,7/19/2017 8:00
1185,19-Jul,Wednesday,9:00 AM,86,Partly Cloudy,5,7,19,9,7/19/2017 9:00
1186,19-Jul,Wednesday,10:00 AM,88,Partly Cloudy,5,7,19,10,7/19/2017 10:00
1187,19-Jul,Wednesday,11:00 AM,91,Partly Cloudy,5,7,19,11,7/19/2017 11:00
1188,19-Jul,Wednesday,12:00 PM,93,Partly Cloudy,5,7,19,12,7/19/2017 12:00
1189,19-Jul,Wednesday,1:00 PM,91,Partly Cloudy,5,7,19,13,7/19/2017 13:00
1190,19-Jul,Wednesday,2:00 PM,91.9,Partly Cloudy,5,7,19,14,7/19/2017 14:00
1191,19-Jul,Wednesday,3:00 PM,93,Mostly Cloudy,4,7,19,15,7/19/2017 15:00
1192,19-Jul,Wednesday,4:00 PM,93,Scattered Clouds,0,7,19,16,7/19/2017 16:00
1193,19-Jul,Wednesday,5:00 PM,91.9,Scattered Clouds,0,7,19,17,7/19/2017 17:00
1194,19-Jul,Wednesday,6:00 PM,93,Scattered Clouds,0,7,19,18,7/19/2017 18:00
1195,19-Jul,Wednesday,7:00 PM,91.9,Scattered Clouds,0,7,19,19,7/19/2017 19:00
1196,19-Jul,Wednesday,8:00 PM,88,Scattered Clouds,0,7,19,20,7/19/2017 20:00
1197,19-Jul,Wednesday,9:00 PM,88,Mostly Cloudy,4,7,19,21,7/19/2017 21:00
1198,19-Jul,Wednesday,10:00 PM,86,Mostly Cloudy,4,7,19,22,7/19/2017 22:00
1199,19-Jul,Wednesday,11:00 PM,84,Mostly Cloudy,4,7,19,23,7/19/2017 23:00
1200,20-Jul,Thursday,12:00 AM,84.9,Scattered Clouds,0,7,20,0,7/20/2017 0:00
1201,20-Jul,Thursday,1:00 AM,82,Mostly Cloudy,4,7,20,1,7/20/2017 1:00
1202,20-Jul,Thursday,2:00 AM,80.1,Mostly Cloudy,4,7,20,2,7/20/2017 2:00
1203,20-Jul,Thursday,3:00 AM,82,Scattered Clouds,0,7,20,3,7/20/2017 3:00
1204,20-Jul,Thursday,4:00 AM,79,Partly Cloudy,5,7,20,4,7/20/2017 4:00
1205,20-Jul,Thursday,5:00 AM,78.1,Scattered Clouds,0,7,20,5,7/20/2017 5:00
1206,20-Jul,Thursday,6:00 AM,79,Mostly Cloudy,4,7,20,6,7/20/2017 6:00
1207,20-Jul,Thursday,7:00 AM,81,Mostly Cloudy,4,7,20,7,7/20/2017 7:00
1208,20-Jul,Thursday,8:00 AM,82.9,Mostly Cloudy,4,7,20,8,7/20/2017 8:00
1209,20-Jul,Thursday,9:00 AM,86,Mostly Cloudy,4,7,20,9,7/20/2017 9:00
1210,20-Jul,Thursday,10:00 AM,89.1,Scattered Clouds,0,7,20,10,7/20/2017 10:00
1211,20-Jul,Thursday,11:00 AM,93,Mostly Cloudy,4,7,20,11,7/20/2017 11:00
1212,20-Jul,Thursday,12:00 PM,93,Mostly Cloudy,4,7,20,12,7/20/2017 12:00
1213,20-Jul,Thursday,1:00 PM,93.9,Scattered Clouds,0,7,20,13,7/20/2017 13:00
1214,20-Jul,Thursday,2:00 PM,95,Scattered Clouds,0,7,20,14,7/20/2017 14:00
1215,20-Jul,Thursday,3:00 PM,96.1,Scattered Clouds,0,7,20,15,7/20/2017 15:00
1216,20-Jul,Thursday,4:00 PM,93.9,Mostly Cloudy,4,7,20,16,7/20/2017 16:00
1217,20-Jul,Thursday,5:00 PM,93.9,Mostly Cloudy,4,7,20,17,7/20/2017 17:00
1218,20-Jul,Thursday,6:00 PM,93,Mostly Cloudy,4,7,20,18,7/20/2017 18:00
1219,20-Jul,Thursday,7:00 PM,91,Mostly Cloudy,4,7,20,19,7/20/2017 19:00
1220,20-Jul,Thursday,8:00 PM,82,Light Rain,3,7,20,20,7/20/2017 20:00
1221,20-Jul,Thursday,9:00 PM,81,Mostly Cloudy,4,7,20,21,7/20/2017 21:00
1222,20-Jul,Thursday,10:00 PM,82,Scattered Clouds,0,7,20,22,7/20/2017 22:00
1223,20-Jul,Thursday,11:00 PM,80.1,Scattered Clouds,0,7,20,23,7/20/2017 23:00
1224,21-Jul,Friday,12:00 AM,80.1,Scattered Clouds,0,7,21,0,7/21/2017 0:00
1225,21-Jul,Friday,1:00 AM,80.1,Mostly Cloudy,4,7,21,1,7/21/2017 1:00
1226,21-Jul,Friday,2:00 AM,79,Mostly Cloudy,4,7,21,2,7/21/2017 2:00
1227,21-Jul,Friday,3:00 AM,78.1,Mostly Cloudy,4,7,21,3,7/21/2017 3:00
1228,21-Jul,Friday,4:00 AM,78.1,Scattered Clouds,0,7,21,4,7/21/2017 4:00
1229,21-Jul,Friday,5:00 AM,78.1,Scattered Clouds,0,7,21,5,7/21/2017 5:00
1230,21-Jul,Friday,6:00 AM,78.1,Scattered Clouds,0,7,21,6,7/21/2017 6:00
1231,21-Jul,Friday,7:00 AM,80.1,Partly Cloudy,5,7,21,7,7/21/2017 7:00
1232,21-Jul,Friday,8:00 AM,82,Scattered Clouds,0,7,21,8,7/21/2017 8:00
1233,21-Jul,Friday,9:00 AM,82.9,Partly Cloudy,5,7,21,9,7/21/2017 9:00
1234,21-Jul,Friday,10:00 AM,84.9,Partly Cloudy,5,7,21,10,7/21/2017 10:00
1235,21-Jul,Friday,11:00 AM,87.1,Scattered Clouds,0,7,21,11,7/21/2017 11:00
1236,21-Jul,Friday,12:00 PM,89.1,Mostly Cloudy,4,7,21,12,7/21/2017 12:00
1237,21-Jul,Friday,1:00 PM,90,Mostly Cloudy,4,7,21,13,7/21/2017 13:00
1238,21-Jul,Friday,2:00 PM,91.9,Mostly Cloudy,4,7,21,14,7/21/2017 14:00
1239,21-Jul,Friday,3:00 PM,93,Mostly Cloudy,4,7,21,15,7/21/2017 15:00
1240,21-Jul,Friday,4:00 PM,93,Mostly Cloudy,4,7,21,16,7/21/2017 16:00
1241,21-Jul,Friday,5:00 PM,91.9,Mostly Cloudy,4,7,21,17,7/21/2017 17:00
1242,21-Jul,Friday,6:00 PM,91,Mostly Cloudy,4,7,21,18,7/21/2017 18:00
1243,21-Jul,Friday,7:00 PM,91,Mostly Cloudy,4,7,21,19,7/21/2017 19:00
1244,21-Jul,Friday,8:00 PM,89.1,Mostly Cloudy,4,7,21,20,7/21/2017 20:00
1245,21-Jul,Friday,9:00 PM,89.1,Mostly Cloudy,4,7,21,21,7/21/2017 21:00
1246,21-Jul,Friday,10:00 PM,89.1,Overcast,4,7,21,22,7/21/2017 22:00
1247,21-Jul,Friday,11:00 PM,88,Mostly Cloudy,4,7,21,23,7/21/2017 23:00
1248,22-Jul,Saturday,12:00 AM,88,Mostly Cloudy,4,7,22,0,7/22/2017 0:00
1249,22-Jul,Saturday,1:00 AM,84,Mostly Cloudy,4,7,22,1,7/22/2017 1:00
1250,22-Jul,Saturday,2:00 AM,84,Mostly Cloudy,4,7,22,2,7/22/2017 2:00
1251,22-Jul,Saturday,3:00 AM,81,Mostly Cloudy,4,7,22,3,7/22/2017 3:00
1252,22-Jul,Saturday,4:00 AM,80.1,Mostly Cloudy,4,7,22,4,7/22/2017 4:00
1253,22-Jul,Saturday,5:00 AM,79,Mostly Cloudy,4,7,22,5,7/22/2017 5:00
1254,22-Jul,Saturday,6:00 AM,80.1,Mostly Cloudy,4,7,22,6,7/22/2017 6:00
1255,22-Jul,Saturday,7:00 AM,81,Mostly Cloudy,4,7,22,7,7/22/2017 7:00
1256,22-Jul,Saturday,8:00 AM,81,Mostly Cloudy,4,7,22,8,7/22/2017 8:00
1257,22-Jul,Saturday,9:00 AM,82,Scattered Clouds,0,7,22,9,7/22/2017 9:00
1258,22-Jul,Saturday,10:00 AM,84,Scattered Clouds,0,7,22,10,7/22/2017 10:00
1259,22-Jul,Saturday,11:00 AM,87.1,Scattered Clouds,0,7,22,11,7/22/2017 11:00
1260,22-Jul,Saturday,12:00 PM,87.1,Mostly Cloudy,4,7,22,12,7/22/2017 12:00
1261,22-Jul,Saturday,1:00 PM,87.1,Mostly Cloudy,4,7,22,13,7/22/2017 13:00
1262,22-Jul,Saturday,2:00 PM,88,Mostly Cloudy,4,7,22,14,7/22/2017 14:00
1263,22-Jul,Saturday,3:00 PM,88,Mostly Cloudy,4,7,22,15,7/22/2017 15:00
1264,22-Jul,Saturday,4:00 PM,88,Mostly Cloudy,4,7,22,16,7/22/2017 16:00
1265,22-Jul,Saturday,5:00 PM,87.1,Mostly Cloudy,4,7,22,17,7/22/2017 17:00
1266,22-Jul,Saturday,6:00 PM,84.9,Mostly Cloudy,4,7,22,18,7/22/2017 18:00
1267,22-Jul,Saturday,7:00 PM,82.9,Overcast,4,7,22,19,7/22/2017 19:00
1268,22-Jul,Saturday,8:00 PM,82,Overcast,4,7,22,20,7/22/2017 20:00
1269,22-Jul,Saturday,9:00 PM,79,Overcast,4,7,22,21,7/22/2017 21:00
1270,22-Jul,Saturday,10:00 PM,79,Overcast,4,7,22,22,7/22/2017 22:00
1271,22-Jul,Saturday,11:00 PM,75.9,Light Rain,3,7,22,23,7/22/2017 23:00
1272,23-Jul,Sunday,12:00 AM,73.4,Heavy Rain,2,7,23,0,7/23/2017 0:00
1273,23-Jul,Sunday,1:00 AM,73,Light Rain,3,7,23,1,7/23/2017 1:00
1274,23-Jul,Sunday,2:00 AM,72,Overcast,4,7,23,2,7/23/2017 2:00
1275,23-Jul,Sunday,3:00 AM,73,Overcast,4,7,23,3,7/23/2017 3:00
1276,23-Jul,Sunday,4:00 AM,73,Light Rain,3,7,23,4,7/23/2017 4:00
1277,23-Jul,Sunday,5:00 AM,73.9,Overcast,4,7,23,5,7/23/2017 5:00
1278,23-Jul,Sunday,6:00 AM,73.9,Overcast,4,7,23,6,7/23/2017 6:00
1279,23-Jul,Sunday,7:00 AM,75,Haze,1,7,23,7,7/23/2017 7:00
1280,23-Jul,Sunday,8:00 AM,75,Haze,1,7,23,8,7/23/2017 8:00
1281,23-Jul,Sunday,9:00 AM,77,Haze,1,7,23,9,7/23/2017 9:00
1282,23-Jul,Sunday,10:00 AM,78.1,Mostly Cloudy,4,7,23,10,7/23/2017 10:00
1283,23-Jul,Sunday,11:00 AM,78.1,Mostly Cloudy,4,7,23,11,7/23/2017 11:00
1284,23-Jul,Sunday,12:00 PM,77,Light Rain,3,7,23,12,7/23/2017 12:00
1285,23-Jul,Sunday,1:00 PM,75.9,Light Rain,3,7,23,13,7/23/2017 13:00
1286,23-Jul,Sunday,2:00 PM,77,Overcast,4,7,23,14,7/23/2017 14:00
1287,23-Jul,Sunday,3:00 PM,75.9,Overcast,4,7,23,15,7/23/2017 15:00
1288,23-Jul,Sunday,4:00 PM,77,Overcast,4,7,23,16,7/23/2017 16:00
1289,23-Jul,Sunday,5:00 PM,78.1,Overcast,4,7,23,17,7/23/2017 17:00
1290,23-Jul,Sunday,6:00 PM,79,Mostly Cloudy,4,7,23,18,7/23/2017 18:00
1291,23-Jul,Sunday,7:00 PM,78.1,Mostly Cloudy,4,7,23,19,7/23/2017 19:00
1292,23-Jul,Sunday,8:00 PM,77,Mostly Cloudy,4,7,23,20,7/23/2017 20:00
1293,23-Jul,Sunday,9:00 PM,75,Mostly Cloudy,4,7,23,21,7/23/2017 21:00
1294,23-Jul,Sunday,10:00 PM,75,Mostly Cloudy,4,7,23,22,7/23/2017 22:00
1295,23-Jul,Sunday,11:00 PM,73.9,Overcast,4,7,23,23,7/23/2017 23:00
1296,24-Jul,Monday,12:00 AM,73.4,Overcast,4,7,24,0,7/24/2017 0:00
1297,24-Jul,Monday,1:00 AM,73,Overcast,4,7,24,1,7/24/2017 1:00
1298,24-Jul,Monday,2:00 AM,72,Overcast,4,7,24,2,7/24/2017 2:00
1299,24-Jul,Monday,3:00 AM,72,Overcast,4,7,24,3,7/24/2017 3:00
1300,24-Jul,Monday,4:00 AM,71.1,Rain,3,7,24,4,7/24/2017 4:00
1301,24-Jul,Monday,5:00 AM,70,Light Rain,3,7,24,5,7/24/2017 5:00
1302,24-Jul,Monday,6:00 AM,69.1,Heavy Rain,2,7,24,6,7/24/2017 6:00
1303,24-Jul,Monday,7:00 AM,69.1,Light Rain,3,7,24,7,7/24/2017 7:00
1304,24-Jul,Monday,8:00 AM,70,Overcast,4,7,24,8,7/24/2017 8:00
1305,24-Jul,Monday,9:00 AM,66.9,Light Rain,3,7,24,9,7/24/2017 9:00
1306,24-Jul,Monday,10:00 AM,66,Rain,3,7,24,10,7/24/2017 10:00
1307,24-Jul,Monday,11:00 AM,64,Light Rain,3,7,24,11,7/24/2017 11:00
1308,24-Jul,Monday,12:00 PM,64,Light Rain,3,7,24,12,7/24/2017 12:00
1309,24-Jul,Monday,1:00 PM,66,Overcast,4,7,24,13,7/24/2017 13:00
1310,24-Jul,Monday,2:00 PM,66.9,Overcast,4,7,24,14,7/24/2017 14:00
1311,24-Jul,Monday,3:00 PM,66.9,Overcast,4,7,24,15,7/24/2017 15:00
1312,24-Jul,Monday,4:00 PM,68,Overcast,4,7,24,16,7/24/2017 16:00
1313,24-Jul,Monday,5:00 PM,68,Overcast,4,7,24,17,7/24/2017 17:00
1314,24-Jul,Monday,6:00 PM,68,Overcast,4,7,24,18,7/24/2017 18:00
1315,24-Jul,Monday,7:00 PM,66.9,Mostly Cloudy,4,7,24,19,7/24/2017 19:00
1316,24-Jul,Monday,8:00 PM,66.2,Light Rain,3,7,24,20,7/24/2017 20:00
1317,24-Jul,Monday,9:00 PM,64.9,Mostly Cloudy,4,7,24,21,7/24/2017 21:00
1318,24-Jul,Monday,10:00 PM,66,Scattered Clouds,0,7,24,22,7/24/2017 22:00
1319,24-Jul,Monday,11:00 PM,64.9,Overcast,4,7,24,23,7/24/2017 23:00
1320,25-Jul,Tuesday,12:00 AM,64,Overcast,4,7,25,0,7/25/2017 0:00
1321,25-Jul,Tuesday,1:00 AM,64,Overcast,4,7,25,1,7/25/2017 1:00
1322,25-Jul,Tuesday,2:00 AM,64,Overcast,4,7,25,2,7/25/2017 2:00
1323,25-Jul,Tuesday,3:00 AM,63,Overcast,4,7,25,3,7/25/2017 3:00
1324,25-Jul,Tuesday,4:00 AM,63,Overcast,4,7,25,4,7/25/2017 4:00
1325,25-Jul,Tuesday,5:00 AM,62.6,Overcast,4,7,25,5,7/25/2017 5:00
1326,25-Jul,Tuesday,6:00 AM,64,Mostly Cloudy,4,7,25,6,7/25/2017 6:00
1327,25-Jul,Tuesday,7:00 AM,64,Mostly Cloudy,4,7,25,7,7/25/2017 7:00
1328,25-Jul,Tuesday,8:00 AM,64.9,Overcast,4,7,25,8,7/25/2017 8:00
1329,25-Jul,Tuesday,9:00 AM,66.9,Overcast,4,7,25,9,7/25/2017 9:00
1330,25-Jul,Tuesday,10:00 AM,64.9,Overcast,4,7,25,10,7/25/2017 10:00
1331,25-Jul,Tuesday,11:00 AM,66,Overcast,4,7,25,11,7/25/2017 11:00
1332,25-Jul,Tuesday,12:00 PM,66,Overcast,4,7,25,12,7/25/2017 12:00
1333,25-Jul,Tuesday,1:00 PM,68,Overcast,4,7,25,13,7/25/2017 13:00
1334,25-Jul,Tuesday,2:00 PM,68,Overcast,4,7,25,14,7/25/2017 14:00
1335,25-Jul,Tuesday,3:00 PM,69.1,Overcast,4,7,25,15,7/25/2017 15:00
1336,25-Jul,Tuesday,4:00 PM,69.1,Overcast,4,7,25,16,7/25/2017 16:00
1337,25-Jul,Tuesday,5:00 PM,69.1,Overcast,4,7,25,17,7/25/2017 17:00
1338,25-Jul,Tuesday,6:00 PM,68,Overcast,4,7,25,18,7/25/2017 18:00
1339,25-Jul,Tuesday,7:00 PM,70,Overcast,4,7,25,19,7/25/2017 19:00
1340,25-Jul,Tuesday,8:00 PM,68,Overcast,4,7,25,20,7/25/2017 20:00
1341,25-Jul,Tuesday,9:00 PM,69.1,Overcast,4,7,25,21,7/25/2017 21:00
1342,25-Jul,Tuesday,10:00 PM,69.1,Mostly Cloudy,4,7,25,22,7/25/2017 22:00
1343,25-Jul,Tuesday,11:00 PM,68,Overcast,4,7,25,23,7/25/2017 23:00
1344,26-Jul,Wednesday,12:00 AM,66.9,Overcast,4,7,26,0,7/26/2017 0:00
1345,26-Jul,Wednesday,1:00 AM,66.9,Overcast,4,7,26,1,7/26/2017 1:00
1346,26-Jul,Wednesday,2:00 AM,66.9,Overcast,4,7,26,2,7/26/2017 2:00
1347,26-Jul,Wednesday,3:00 AM,66.9,Overcast,4,7,26,3,7/26/2017 3:00
1348,26-Jul,Wednesday,4:00 AM,66,Mostly Cloudy,4,7,26,4,7/26/2017 4:00
1349,26-Jul,Wednesday,5:00 AM,64.9,Scattered Clouds,0,7,26,5,7/26/2017 5:00
1350,26-Jul,Wednesday,6:00 AM,66,Scattered Clouds,0,7,26,6,7/26/2017 6:00
1351,26-Jul,Wednesday,7:00 AM,66.9,Partly Cloudy,5,7,26,7,7/26/2017 7:00
1352,26-Jul,Wednesday,8:00 AM,69.1,Partly Cloudy,5,7,26,8,7/26/2017 8:00
1353,26-Jul,Wednesday,9:00 AM,71.1,Partly Cloudy,5,7,26,9,7/26/2017 9:00
1354,26-Jul,Wednesday,10:00 AM,73,Partly Cloudy,5,7,26,10,7/26/2017 10:00
1355,26-Jul,Wednesday,11:00 AM,73.9,Partly Cloudy,5,7,26,11,7/26/2017 11:00
